order_id,return_type,return_reason,refund_amount
ORD_046947,RTO (Undelivered),Customer Refused at Doorstep,1804.3
ORD_046950,RTO (Undelivered),Customer Refused at Doorstep,4552.8
ORD_046951,RTO (Undelivered),Customer Refused at Doorstep,697.0
ORD_046957,Customer Return,Size / Fit Issue,1075.8
ORD_046977,Customer Return,Late Delivery,2917.7
ORD_046983,Customer Return,Quality Not as Expected,1653.0
ORD_046989,Customer Return,Size / Fit Issue,3313.9
ORD_046990,Customer Return,Quality Not as Expected,2145.6
ORD_046992,Customer Return,Size / Fit Issue,3514.8
ORD_046996,Customer Return,Size / Fit Issue,1738.8
ORD_046997,Customer Return,Quality Not as Expected,1381.5
ORD_046998,Customer Return,Size / Fit Issue,1159.2
ORD_047002,Customer Return,Quality Not as Expected,1562.4
ORD_047007,RTO (Undelivered),Customer Refused at Doorstep,1015.0
ORD_047012,Customer Return,Found Better Price Elsewhere,5579.6
ORD_047015,Customer Return,Size / Fit Issue,3771.7
ORD_047018,RTO (Undelivered),Customer Refused at Doorstep,4552.8
ORD_047022,Customer Return,Quality Not as Expected,2927.9
ORD_047029,RTO (Undelivered),Customer Refused at Doorstep,222.6
ORD_047033,Customer Return,Defective / Damaged Item,3055.8
ORD_047035,Customer Return,Defective / Damaged Item,768.0
ORD_047037,RTO (Undelivered),Customer Refused at Doorstep,980.2
ORD_047042,Customer Return,Defective / Damaged Item,2859.6
ORD_047051,Customer Return,Size / Fit Issue,3403.0
ORD_047052,RTO (Undelivered),Customer Refused at Doorstep,2240.3
ORD_047056,RTO (Undelivered),Customer Refused at Doorstep,369.0
ORD_047058,Customer Return,Quality Not as Expected,787.2
ORD_047059,Customer Return,Found Better Price Elsewhere,611.0
ORD_047072,Customer Return,Quality Not as Expected,2351.4
ORD_047074,RTO (Undelivered),Customer Refused at Doorstep,3442.3
ORD_047079,Customer Return,Size / Fit Issue,1489.5
ORD_047080,Customer Return,Quality Not as Expected,3595.2
ORD_047081,RTO (Undelivered),Customer Refused at Doorstep,2723.4
ORD_047086,Customer Return,Size / Fit Issue,1351.5
ORD_047088,RTO (Undelivered),Customer Refused at Doorstep,4593.2
ORD_047091,Customer Return,Found Better Price Elsewhere,726.7
ORD_047092,Customer Return,Size / Fit Issue,1865.0
ORD_047093,RTO (Undelivered),Customer Refused at Doorstep,3800.6
ORD_047096,RTO (Undelivered),Customer Refused at Doorstep,1739.5
ORD_047099,Customer Return,Size / Fit Issue,3594.9
ORD_047112,Customer Return,Late Delivery,2574.6
ORD_047121,RTO (Undelivered),Customer Refused at Doorstep,3399.9
ORD_047123,RTO (Undelivered),Customer Refused at Doorstep,2768.9
ORD_047128,Customer Return,Quality Not as Expected,2782.0
ORD_047133,RTO (Undelivered),Customer Refused at Doorstep,757.1
ORD_047136,RTO (Undelivered),Customer Refused at Doorstep,4423.4
ORD_047138,Customer Return,Quality Not as Expected,1615.6
ORD_047140,RTO (Undelivered),Customer Refused at Doorstep,2053.8
ORD_047148,RTO (Undelivered),Customer Refused at Doorstep,410.4
ORD_047151,Customer Return,Quality Not as Expected,4529.4
ORD_047153,RTO (Undelivered),Customer Refused at Doorstep,3174.6
ORD_047154,Customer Return,Defective / Damaged Item,2913.9
ORD_047157,RTO (Undelivered),Customer Refused at Doorstep,789.6
ORD_047158,Customer Return,Size / Fit Issue,3988.6
ORD_047169,Customer Return,Defective / Damaged Item,3734.8
ORD_047179,Customer Return,Size / Fit Issue,1421.9
ORD_047181,RTO (Undelivered),Customer Refused at Doorstep,1918.0
ORD_047185,RTO (Undelivered),Customer Refused at Doorstep,2062.4
ORD_047186,Customer Return,Quality Not as Expected,1554.0
ORD_047190,Customer Return,Size / Fit Issue,4330.6
ORD_047191,RTO (Undelivered),Customer Refused at Doorstep,2978.4
ORD_047194,Customer Return,Size / Fit Issue,3191.6
ORD_047199,Customer Return,Defective / Damaged Item,624.0
ORD_047203,Customer Return,Quality Not as Expected,3490.7
ORD_047204,Customer Return,Quality Not as Expected,322.5
ORD_047205,RTO (Undelivered),Customer Refused at Doorstep,1545.6
ORD_047207,Customer Return,Size / Fit Issue,792.0
ORD_047210,Customer Return,Found Better Price Elsewhere,5430.5
ORD_047212,Customer Return,Quality Not as Expected,1912.0
ORD_047216,Customer Return,Size / Fit Issue,4220.1
ORD_047221,RTO (Undelivered),Customer Refused at Doorstep,436.8
ORD_047224,Customer Return,Defective / Damaged Item,7920.8
ORD_047226,Customer Return,Size / Fit Issue,6458.6
ORD_047228,RTO (Undelivered),Customer Refused at Doorstep,1362.3
ORD_047230,Customer Return,Defective / Damaged Item,1959.2
ORD_047235,RTO (Undelivered),Customer Refused at Doorstep,825.6
ORD_047249,Customer Return,Defective / Damaged Item,2624.9
ORD_047251,RTO (Undelivered),Customer Refused at Doorstep,830.7
ORD_047253,RTO (Undelivered),Customer Refused at Doorstep,1091.2
ORD_047255,RTO (Undelivered),Customer Refused at Doorstep,1267.2
ORD_047258,Customer Return,Found Better Price Elsewhere,3895.7
ORD_047259,Customer Return,Size / Fit Issue,2597.3
ORD_047269,RTO (Undelivered),Customer Refused at Doorstep,400.2
ORD_047273,Customer Return,Size / Fit Issue,2999.3
ORD_047278,RTO (Undelivered),Customer Refused at Doorstep,1139.6
ORD_047279,RTO (Undelivered),Customer Refused at Doorstep,3105.4
ORD_047280,Customer Return,Size / Fit Issue,3907.2
ORD_047285,Customer Return,Size / Fit Issue,2287.2
ORD_047296,RTO (Undelivered),Customer Refused at Doorstep,2503.1
ORD_047304,RTO (Undelivered),Customer Refused at Doorstep,1296.0
ORD_047305,RTO (Undelivered),Customer Refused at Doorstep,4104.7
ORD_047309,RTO (Undelivered),Customer Refused at Doorstep,638.4
ORD_047312,Customer Return,Quality Not as Expected,960.2
ORD_047313,Customer Return,Found Better Price Elsewhere,1147.5
ORD_047314,Customer Return,Late Delivery,1628.7
ORD_047320,Customer Return,Size / Fit Issue,1548.6
ORD_047321,Customer Return,Size / Fit Issue,1644.5
ORD_047325,RTO (Undelivered),Customer Refused at Doorstep,4709.4
ORD_047331,Customer Return,Late Delivery,1115.1
ORD_047337,RTO (Undelivered),Customer Refused at Doorstep,800.8
ORD_047348,Customer Return,Size / Fit Issue,4043.2
ORD_047357,Customer Return,Quality Not as Expected,4678.4
ORD_047358,Customer Return,Size / Fit Issue,2167.2
ORD_047359,Customer Return,Defective / Damaged Item,725.4
ORD_047360,Customer Return,Defective / Damaged Item,1058.5
ORD_047376,RTO (Undelivered),Customer Refused at Doorstep,883.2
ORD_047379,Customer Return,Quality Not as Expected,4863.3
ORD_047382,RTO (Undelivered),Customer Refused at Doorstep,4393.9
ORD_047383,Customer Return,Defective / Damaged Item,2503.2
ORD_047385,Customer Return,Defective / Damaged Item,2542.0
ORD_047387,Customer Return,Found Better Price Elsewhere,739.6
ORD_047396,Customer Return,Defective / Damaged Item,1217.3
ORD_047398,Customer Return,Size / Fit Issue,1383.8
ORD_047399,Customer Return,Quality Not as Expected,4300.4
ORD_047411,RTO (Undelivered),Customer Refused at Doorstep,2514.0
ORD_047423,Customer Return,Size / Fit Issue,1760.0
ORD_047426,RTO (Undelivered),Customer Refused at Doorstep,5926.3
ORD_047433,Customer Return,Size / Fit Issue,7378.4
ORD_047438,Customer Return,Found Better Price Elsewhere,644.8
ORD_047460,Customer Return,Defective / Damaged Item,4291.4
ORD_047463,RTO (Undelivered),Customer Refused at Doorstep,3150.6
ORD_047475,Customer Return,Quality Not as Expected,1366.8
ORD_047478,RTO (Undelivered),Customer Refused at Doorstep,2899.8
ORD_047479,Customer Return,Late Delivery,2113.0
ORD_047484,Customer Return,Defective / Damaged Item,730.3
ORD_047485,RTO (Undelivered),Customer Refused at Doorstep,2031.2
ORD_047488,Customer Return,Size / Fit Issue,2167.4
ORD_047494,Customer Return,Found Better Price Elsewhere,3200.0
ORD_047496,Customer Return,Late Delivery,3927.6
ORD_047506,Customer Return,Size / Fit Issue,3103.0
ORD_047509,Customer Return,Size / Fit Issue,5136.7
ORD_047510,Customer Return,Quality Not as Expected,598.0
ORD_047511,Customer Return,Quality Not as Expected,1302.0
ORD_047512,Customer Return,Quality Not as Expected,1782.1
ORD_047518,RTO (Undelivered),Customer Refused at Doorstep,1864.0
ORD_047525,RTO (Undelivered),Customer Refused at Doorstep,1238.4
ORD_047526,Customer Return,Size / Fit Issue,1685.8
ORD_047527,Customer Return,Size / Fit Issue,4317.9
ORD_047535,RTO (Undelivered),Customer Refused at Doorstep,914.4
ORD_047536,RTO (Undelivered),Customer Refused at Doorstep,1859.5
ORD_047542,RTO (Undelivered),Customer Refused at Doorstep,2523.0
ORD_047553,Customer Return,Size / Fit Issue,1554.8
ORD_047566,Customer Return,Quality Not as Expected,4140.8
ORD_047586,Customer Return,Size / Fit Issue,2613.4
ORD_047589,Customer Return,Quality Not as Expected,3139.6
ORD_047595,Customer Return,Found Better Price Elsewhere,654.9
ORD_047608,Customer Return,Defective / Damaged Item,2230.4
ORD_047617,RTO (Undelivered),Customer Refused at Doorstep,762.6
ORD_047620,Customer Return,Quality Not as Expected,1736.0
ORD_047630,Customer Return,Size / Fit Issue,931.0
ORD_047634,RTO (Undelivered),Customer Refused at Doorstep,1615.0
ORD_047639,RTO (Undelivered),Customer Refused at Doorstep,5419.1
ORD_047648,Customer Return,Size / Fit Issue,516.8
ORD_047650,Customer Return,Quality Not as Expected,3936.4
ORD_047652,RTO (Undelivered),Customer Refused at Doorstep,3434.1
ORD_047659,Customer Return,Quality Not as Expected,2774.8
ORD_047661,Customer Return,Size / Fit Issue,3972.6
ORD_047683,Customer Return,Size / Fit Issue,6248.0
ORD_047686,Customer Return,Found Better Price Elsewhere,1687.5
ORD_047689,RTO (Undelivered),Customer Refused at Doorstep,3217.5
ORD_047692,RTO (Undelivered),Customer Refused at Doorstep,973.5
ORD_047693,Customer Return,Size / Fit Issue,1629.7
ORD_047696,RTO (Undelivered),Customer Refused at Doorstep,880.2
ORD_047699,RTO (Undelivered),Customer Refused at Doorstep,677.1
ORD_047703,Customer Return,Size / Fit Issue,3520.0
ORD_047705,RTO (Undelivered),Customer Refused at Doorstep,6030.4
ORD_047707,RTO (Undelivered),Customer Refused at Doorstep,6469.5
ORD_047714,RTO (Undelivered),Customer Refused at Doorstep,423.4
ORD_047715,Customer Return,Size / Fit Issue,1470.0
ORD_047717,Customer Return,Size / Fit Issue,537.6
ORD_047718,RTO (Undelivered),Customer Refused at Doorstep,1385.1
ORD_047719,RTO (Undelivered),Customer Refused at Doorstep,1190.0
ORD_047726,Customer Return,Size / Fit Issue,910.2
ORD_047729,RTO (Undelivered),Customer Refused at Doorstep,1001.0
ORD_047730,Customer Return,Size / Fit Issue,1116.0
ORD_047735,Customer Return,Size / Fit Issue,5432.8
ORD_047742,RTO (Undelivered),Customer Refused at Doorstep,3407.8
ORD_047744,RTO (Undelivered),Customer Refused at Doorstep,1531.2
ORD_047745,RTO (Undelivered),Customer Refused at Doorstep,3243.3
ORD_047748,RTO (Undelivered),Customer Refused at Doorstep,1835.4
ORD_047754,RTO (Undelivered),Customer Refused at Doorstep,1015.0
ORD_047760,Customer Return,Late Delivery,529.3
ORD_047767,Customer Return,Size / Fit Issue,774.9
ORD_047773,Customer Return,Defective / Damaged Item,1798.4
ORD_047786,Customer Return,Size / Fit Issue,5306.1
ORD_047787,Customer Return,Size / Fit Issue,4921.1
ORD_047792,RTO (Undelivered),Customer Refused at Doorstep,1649.2
ORD_047793,Customer Return,Found Better Price Elsewhere,1768.6
ORD_047794,Customer Return,Quality Not as Expected,1522.3
ORD_047795,Customer Return,Size / Fit Issue,3315.2
ORD_047799,Customer Return,Found Better Price Elsewhere,2868.2
ORD_047803,Customer Return,Size / Fit Issue,1600.2
ORD_047806,Customer Return,Late Delivery,2037.2
ORD_047813,Customer Return,Quality Not as Expected,3740.0
ORD_047818,Customer Return,Size / Fit Issue,5414.1
ORD_047825,RTO (Undelivered),Customer Refused at Doorstep,279.0
ORD_047828,RTO (Undelivered),Customer Refused at Doorstep,1987.2
ORD_047831,Customer Return,Size / Fit Issue,1694.8
ORD_047851,RTO (Undelivered),Customer Refused at Doorstep,1141.7
ORD_047853,Customer Return,Size / Fit Issue,3869.2
ORD_047857,RTO (Undelivered),Customer Refused at Doorstep,1318.8
ORD_047860,RTO (Undelivered),Customer Refused at Doorstep,3902.4
ORD_047862,Customer Return,Size / Fit Issue,3446.8
ORD_047868,Customer Return,Late Delivery,3534.2
ORD_047869,Customer Return,Size / Fit Issue,4223.0
ORD_047876,RTO (Undelivered),Customer Refused at Doorstep,395.0
ORD_047878,RTO (Undelivered),Customer Refused at Doorstep,778.8
ORD_047886,RTO (Undelivered),Customer Refused at Doorstep,764.4
ORD_047893,Customer Return,Size / Fit Issue,2033.1
ORD_047894,Customer Return,Quality Not as Expected,746.2
ORD_047896,RTO (Undelivered),Customer Refused at Doorstep,2198.7
ORD_047898,Customer Return,Defective / Damaged Item,1394.4
ORD_047900,RTO (Undelivered),Customer Refused at Doorstep,2595.3
ORD_047902,Customer Return,Size / Fit Issue,2034.2
ORD_047903,RTO (Undelivered),Customer Refused at Doorstep,2336.0
ORD_047905,RTO (Undelivered),Customer Refused at Doorstep,2910.8
ORD_047906,Customer Return,Size / Fit Issue,1310.5
ORD_047914,RTO (Undelivered),Customer Refused at Doorstep,921.3
ORD_047916,Customer Return,Quality Not as Expected,846.8
ORD_047918,RTO (Undelivered),Customer Refused at Doorstep,743.4
ORD_047920,RTO (Undelivered),Customer Refused at Doorstep,323.9
ORD_047921,Customer Return,Late Delivery,1778.4
ORD_047924,Customer Return,Size / Fit Issue,1630.2
ORD_047925,RTO (Undelivered),Customer Refused at Doorstep,935.0
ORD_047936,RTO (Undelivered),Customer Refused at Doorstep,971.1
ORD_047937,Customer Return,Size / Fit Issue,1192.8
ORD_047939,RTO (Undelivered),Customer Refused at Doorstep,1206.4
ORD_047942,Customer Return,Quality Not as Expected,873.6
ORD_047943,Customer Return,Size / Fit Issue,4632.2
ORD_047946,RTO (Undelivered),Customer Refused at Doorstep,1116.5
ORD_047950,RTO (Undelivered),Customer Refused at Doorstep,274.7
ORD_047951,Customer Return,Found Better Price Elsewhere,1419.5
ORD_047955,Customer Return,Defective / Damaged Item,604.5
ORD_047966,Customer Return,Size / Fit Issue,866.4
ORD_047975,Customer Return,Defective / Damaged Item,3626.0
ORD_047981,RTO (Undelivered),Customer Refused at Doorstep,609.0
ORD_047982,Customer Return,Size / Fit Issue,598.5
ORD_047988,Customer Return,Defective / Damaged Item,2446.3
ORD_047990,Customer Return,Quality Not as Expected,5571.1
ORD_047992,Customer Return,Defective / Damaged Item,1206.4
ORD_048001,Customer Return,Size / Fit Issue,1276.5
ORD_048011,RTO (Undelivered),Customer Refused at Doorstep,4346.4
ORD_048012,RTO (Undelivered),Customer Refused at Doorstep,3093.2
ORD_048020,Customer Return,Quality Not as Expected,4502.0
ORD_048033,Customer Return,Quality Not as Expected,3871.6
ORD_048043,RTO (Undelivered),Customer Refused at Doorstep,2371.4
ORD_048047,Customer Return,Size / Fit Issue,1078.8
ORD_048048,RTO (Undelivered),Customer Refused at Doorstep,5976.5
ORD_048050,RTO (Undelivered),Customer Refused at Doorstep,2864.2
ORD_048054,RTO (Undelivered),Customer Refused at Doorstep,1060.8
ORD_048057,Customer Return,Size / Fit Issue,1609.0
ORD_048058,Customer Return,Size / Fit Issue,5313.6
ORD_048059,RTO (Undelivered),Customer Refused at Doorstep,2499.0
ORD_048066,RTO (Undelivered),Customer Refused at Doorstep,2393.3
ORD_048067,Customer Return,Size / Fit Issue,788.1
ORD_048070,RTO (Undelivered),Customer Refused at Doorstep,6426.0
ORD_048081,Customer Return,Size / Fit Issue,5813.3
ORD_048083,Customer Return,Defective / Damaged Item,2180.0
ORD_048087,RTO (Undelivered),Customer Refused at Doorstep,3847.8
ORD_048089,Customer Return,Quality Not as Expected,1637.0
ORD_048099,RTO (Undelivered),Customer Refused at Doorstep,1124.5
ORD_048102,RTO (Undelivered),Customer Refused at Doorstep,3263.1
ORD_048106,Customer Return,Quality Not as Expected,2305.2
ORD_048110,Customer Return,Quality Not as Expected,2771.0
ORD_048132,RTO (Undelivered),Customer Refused at Doorstep,790.5
ORD_048133,RTO (Undelivered),Customer Refused at Doorstep,3189.4
ORD_048134,Customer Return,Quality Not as Expected,1599.6
ORD_048135,RTO (Undelivered),Customer Refused at Doorstep,1247.4
ORD_048142,Customer Return,Found Better Price Elsewhere,552.0
ORD_048147,Customer Return,Size / Fit Issue,1003.0
ORD_048148,Customer Return,Size / Fit Issue,1224.0
ORD_048158,Customer Return,Size / Fit Issue,3496.0
ORD_048160,RTO (Undelivered),Customer Refused at Doorstep,2402.4
ORD_048161,Customer Return,Quality Not as Expected,1816.4
ORD_048164,RTO (Undelivered),Customer Refused at Doorstep,2800.5
ORD_048167,RTO (Undelivered),Customer Refused at Doorstep,2647.9
ORD_048172,Customer Return,Size / Fit Issue,963.3
ORD_048173,Customer Return,Size / Fit Issue,3491.1
ORD_048178,Customer Return,Quality Not as Expected,1922.0
ORD_048185,Customer Return,Size / Fit Issue,2313.6
ORD_048186,RTO (Undelivered),Customer Refused at Doorstep,1117.2
ORD_048187,RTO (Undelivered),Customer Refused at Doorstep,1585.2
ORD_048189,RTO (Undelivered),Customer Refused at Doorstep,688.5
ORD_048202,Customer Return,Size / Fit Issue,795.6
ORD_048208,RTO (Undelivered),Customer Refused at Doorstep,1809.6
ORD_048209,RTO (Undelivered),Customer Refused at Doorstep,762.0
ORD_048213,RTO (Undelivered),Customer Refused at Doorstep,2885.4
ORD_048217,Customer Return,Size / Fit Issue,3044.2
ORD_048218,Customer Return,Late Delivery,3424.0
ORD_048223,Customer Return,Quality Not as Expected,1155.2
ORD_048226,RTO (Undelivered),Customer Refused at Doorstep,1064.7
ORD_048229,RTO (Undelivered),Customer Refused at Doorstep,2407.0
ORD_048239,Customer Return,Found Better Price Elsewhere,606.8
ORD_048241,RTO (Undelivered),Customer Refused at Doorstep,313.2
ORD_048253,Customer Return,Late Delivery,1610.2
ORD_048254,Customer Return,Size / Fit Issue,992.0
ORD_048258,Customer Return,Found Better Price Elsewhere,3796.4
ORD_048259,Customer Return,Late Delivery,4575.7
ORD_048260,Customer Return,Size / Fit Issue,2181.9
ORD_048265,RTO (Undelivered),Customer Refused at Doorstep,831.9
ORD_048266,RTO (Undelivered),Customer Refused at Doorstep,2255.4
ORD_048270,RTO (Undelivered),Customer Refused at Doorstep,2976.8
ORD_048276,RTO (Undelivered),Customer Refused at Doorstep,1024.8
ORD_048279,RTO (Undelivered),Customer Refused at Doorstep,829.4
ORD_048281,RTO (Undelivered),Customer Refused at Doorstep,1418.6
ORD_048282,RTO (Undelivered),Customer Refused at Doorstep,1555.2
ORD_048284,Customer Return,Size / Fit Issue,2646.0
ORD_048287,RTO (Undelivered),Customer Refused at Doorstep,1140.0
ORD_048289,Customer Return,Quality Not as Expected,3662.4
ORD_048297,Customer Return,Size / Fit Issue,1347.5
ORD_048300,Customer Return,Quality Not as Expected,4421.6
ORD_048304,RTO (Undelivered),Customer Refused at Doorstep,2115.5
ORD_048306,RTO (Undelivered),Customer Refused at Doorstep,1066.8
ORD_048311,Customer Return,Size / Fit Issue,926.6
ORD_048320,Customer Return,Size / Fit Issue,2559.7
